original_prdomain,  original_problem,  trans_domain,  trans_problem, domain, task_name, requirements, types, objects, predicates, functions, init, goal, actions, axioms, use_min_cost_metric, generated_rules, relevant_atoms, auxiliary_atoms, final_queue_length, total_queue_pushes, implied_effects_removed, effect_conditions_simplified, implied_preconditions_added, translator_variables, translator_derived_variables, translator_facts, translator_mutex_groups, translator_total_mutex_groups_size, translator_operators, translator_task_size, numberVariablesCG, highLevelVariablesCG, totalEdgesCG, totalWeightCG, veRatio, weRatio, wvRatio, hvRatio, inputEdgeCGMax, inputEdgeCGAvg, inputEdgeCGStd, outputEdgeCGMax, outputEdgeCGAvg, outputEdgeCGStd, inputWeightCGMax, inputWeightCGAvg, inputWeightCGStd, outputWeightCGMax, outputWeightCGAvg, outputWeightCGStd, inputEdgeHVMax, inputEdgeHVAvg, inputEdgeHVStd, outputEdgeHVMax, outputEdgeHVAvg, outputEdgeHVStd, inputWeightHVMax, inputWeightHVAvg, inputWeightHVStd, outputWeightHVMax, outputWeightHVAvg, outputWeightHVStd, numberVariablesDTG, totalEdgesDTG, totalWeigthDTG, edVaRatioDTG, weEdRatioDTG, weVaRatioDTG, inputEdgeDTGMax, inputEdgeDTGAvg, inputEdgeDTGStd, outputEdgeDTGMax, outputEdgeDTGAvg, outputEdgeDTGStd, inputWeightDTGMax, inputWeightDTGAvg, inputWeightDTGStd, outputWeightDTGMax, outputWeightDTGAvg, outputWeightDTGStd, no, file, num_relevant_facts, num_actions, h_max, h_ff, h_ff_ratio, rp_fact_balance_min, rp_fact_balance_avg, rp_fact_balance_var, rp_goal_balance_min, rp_goal_balance_avg, rp_goal_balance_var  , balance_Ratio, Unbalance_Ratio, Balance_Distorsion, Additive, Blind, Causal_graph, Context-enhanced_additive, FF, Goal_count, Landmark_count, Landmark-cut, Max       , n_landmarks, numberEdges, edVaratioLand, numberFatherNodes, numberChildrenNodes, nodosbetween      , avginput, maxinput, stdinput     , avgoutput, maxoutput, stdoutput       , blackVariables, blackRootVariables       , redBlackVariables, allpairsvaluesconnected, allvaluesconnectedgoal        , blackstronglpyarents, Maximaleffectsblack , Hred-black  
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p08.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p08.pddl, tidybot,test,3,8,30,25,0,125,4,30,0,0,400,30443,31994,62437,160694,0,80875,0,373,0,749,3,9,29889,360501,373,4, 52241, 793947, 0.00713999, 15.1978, 2128.54, 0.0107239, 287, 140.056, 93.1492, 244, 140.056, 82.4654, 156152, 2128.54, 8169.54,31356, 2128.54, 2115.2, 15, 0.160858, 1.54499, 2, 0.0160858, 0.162944, 738, 7.91421, 76.0135, 2, 0.0160858,0.162944,749, 178080, 969339, 0.183713, 0.00420597, 1, 3529, 233.109, 0, 3529, 233.109, 0, 17514, 1049.77,0, 17514,1049.77, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p08.pddl, 493, 16849, 8, 22, 2.750000, -2, 0.000000, 0.318465, 1, 1.000000, 0.000000, 2.085287, 0.035610, 38,83,1,7,83,21,4,12,16,8,31,93,3,18,4,9,3,12,3,3,13,4.24264,4,0,373,0,0,0,10,22
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p09.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p09.pddl, tidybot,test,3,8,32,25,0,146,4,30,0,0,400,45765,39820,85585,236866,0,125021,0,473,0,949,3,9,45090,549955,473,4, 78509, 1227482, 0.00602479, 15.6349, 2595.1, 0.00845666, 368, 165.981, 117.387, 301, 165.981, 105.156, 243782, 2595.1, 11318.5,44748, 2595.1, 2695.1, 27, 0.22833, 2.4724, 2, 0.0147992, 0.165122, 1377, 11.6448, 126.092, 2, 0.0147992,0.165122,949, 274527, 1497017, 0.183383, 0.00345685, 1, 4999, 283.891, 0, 4999, 283.891, 0, 25370, 1279.04,0, 25370,1279.04, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p09.pddl, 607, 22616, 13, 26, 2.000000, -1, 0.000000, 0.250206, 1, 1.000000, 0.000000, 3.632915, 0.027149, 36,92,1,7,92,31,4,10,21,13,25,70,2.8,14,4,7,2.8,10,2.44949,2.8,11,4,4,0,473,0,0,0,10,31
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p10.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p10.pddl, tidybot,test,3,8,32,25,0,146,4,30,0,0,400,45717,39821,85538,236723,0,124973,0,473,0,949,3,9,45042,549499,473,4, 78479, 1226786, 0.00602709, 15.632, 2593.63, 0.00845666, 368, 165.918, 117.345, 301, 165.918, 105.236, 243782, 2593.63, 11317.5,44532, 2593.63, 2688.6, 27, 0.22833, 2.4724, 2, 0.0147992, 0.165122, 1359, 11.4926, 124.444, 2, 0.0147992,0.165122,949, 274383, 1496177, 0.183389, 0.00345867, 1, 4975, 283.769, 0, 4975, 283.769, 0, 25226, 1278.47,0, 25226,1278.47, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p10.pddl, 604, 22174, 14, 32, 2.285714, -1, 0.000000, 0.287718, 1, 1.000000, 0.000000, 4.053441, 0.045729, 53,111,1,8,111,32,4,12,24,14,32,117,3.65625,17,4,11,3.65625,14,3.4641,3.65625,15,4.89898,4,0,473,0,0,0,10,30
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p11.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p11.pddl, tidybot,test,3,8,28,25,0,109,4,30,0,0,400,19710,25207,44917,106179,0,49953,0,293,0,589,3,9,19255,228171,293,4, 33425, 491655, 0.00876589, 14.7092, 1678, 0.0136519, 224, 114.078, 72.8372, 193, 114.078, 62.8832, 94578, 1678, 5602.17,22608, 1678, 1667.5, 9, 0.122867, 1.04437, 1, 0.0136519, 0.116041, 432, 5.89761, 50.1297, 1, 0.0136519,0.116041,589, 110552, 600671, 0.184048, 0.00532781, 1, 2567, 183.511, 0.0291106, 2567, 183.511, 0.0291106, 12554, 826.038,0.0582212, 12554,826.038, 0.0291106,  1, /home/isabel/domains/seq-opt/Tidybot/p11.pddl, 391, 11269, 7, 19, 2.714286, -1, 0.000000, 0.294884, 1, 1.000000, 0.000000, 1.220339, 0.070902, 19,79,1,7,79,18,4,13,15,7,34,106,3.11765,20,4,10,3.11765,13,3.31662,3.11765,13,4.24264,4,0,293,0,0,0,10,18
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p12.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p12.pddl, tidybot,test,3,8,28,25,0,109,4,30,0,0,400,19710,25207,44917,106179,0,49953,0,293,0,589,3,9,19255,228171,293,4, 33425, 491655, 0.00876589, 14.7092, 1678, 0.0136519, 224, 114.078, 72.847, 193, 114.078, 62.8832, 94578, 1678, 5602.21,22608, 1678, 1667.5, 9, 0.122867, 1.04437, 1, 0.0136519, 0.116041, 432, 5.89761, 50.1297, 1, 0.0136519,0.116041,589, 110552, 600671, 0.184048, 0.00532781, 1, 2567, 183.511, 0.0291106, 2567, 183.511, 0.0291106, 12554, 826.038,0.0582212, 12554,826.038, 0.0291106,  1, /home/isabel/domains/seq-opt/Tidybot/p12.pddl, 391, 11269, 13, 32, 2.461539, -1, 0.000000, 0.378448, 1, 1.000000, 0.000000, 7.497293, 0.490106, 103,163,1,8,163,30,4,16,22,13,39,138,3.53846,22,4,13,3.53846,17,4.24264,3.53846,13,4.47214,4,0,293,0,0,0,10,31
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p13.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p13.pddl, tidybot,test,3,8,28,25,0,109,4,30,0,0,400,19710,25207,44917,106179,0,49953,0,293,0,589,3,9,19255,228171,293,4, 33425, 491655, 0.00876589, 14.7092, 1678, 0.0136519, 224, 114.078, 72.847, 193, 114.078, 62.8832, 94578, 1678, 5602.21,22608, 1678, 1667.5, 9, 0.122867, 1.04437, 1, 0.0136519, 0.116041, 432, 5.89761, 50.1297, 1, 0.0136519,0.116041,589, 110552, 600671, 0.184048, 0.00532781, 1, 2567, 183.511, 0.0291106, 2567, 183.511, 0.0291106, 12554, 826.038,0.0582212, 12554,826.038, 0.0291106,  1, /home/isabel/domains/seq-opt/Tidybot/p13.pddl, 391, 11269, 8, 23, 2.875000, -1, 0.000000, 0.342997, 1, 1.000000, 0.000000, 2.595084, 0.231343, 40,97,1,7,97,20,4,13,16,8,34,106,3.11765,20,4,10,3.11765,13,3.31662,3.11765,13,4.24264,4,0,293,0,0,0,10,20
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p14.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p14.pddl, tidybot,test,3,8,30,25,0,125,4,30,0,0,400,30419,31990,62409,160618,0,80851,0,373,0,749,3,9,29865,360273,373,4, 52226, 793599, 0.00714204, 15.1955, 2127.61, 0.0107239, 287, 140.016, 93.1232, 244, 140.016, 82.5168, 156152, 2127.61, 8168.93,31248, 2127.61, 2111.56, 15, 0.160858, 1.54499, 2, 0.0160858, 0.162944, 729, 7.81769, 75.0865, 2, 0.0160858,0.162944,749, 178008, 968919, 0.183718, 0.00420768, 1, 3517, 233.032, 0, 3517, 233.032, 0, 17442, 1049.39,0, 17442,1049.39, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p14.pddl, 493, 16837, 9, 23, 2.555556, -1, 0.000000, 0.318465, 1, 1.000000, 0.000000, 2.569282, 0.102750, 47,75,1,7,75,28,4,10,17,9,27,73,2.7037,16,4,7,2.7037,10,2.23607,2.7037,12,4,4,0,373,0,0,0,10,29
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p15.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p15.pddl, tidybot,test,3,8,30,25,0,124,4,30,0,0,400,30200,31913,62113,159879,0,80635,0,369,0,741,3,9,29650,358213,369,4, 52110, 790468, 0.00708117, 15.1692, 2142.19, 0.0108401, 283, 141.22, 92.4841, 244, 141.22, 82.1171, 156152, 2142.19, 8205.02,30276, 2142.19, 2080.18, 13, 0.140921, 1.34615, 2, 0.0189702, 0.186736, 648, 7.02439, 67.1004, 2, 0.0189702,0.186736,741, 177457, 965621, 0.183775, 0.00417566, 1, 3433, 234.987, 0, 3433, 234.987, 0, 16914, 1058.05,0, 16914,1058.05, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p15.pddl, 493, 17488, 13, 23, 1.769231, -1, 0.000000, 0.305461, 1, 1.000000, 0.000000, 4.439501, 0.025789, 55,57,1,6,57,24,4,8,18,13,25,53,2.12,16,4,5,2.12,7,1.41421,2.12,12,3.60555,4,0,369,0,0,0,10,24
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p16.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p16.pddl, tidybot,test,3,8,30,25,0,129,4,30,0,0,400,31029,32178,63207,162642,0,81451,0,381,0,765,3,9,30465,365997,381,4, 52565, 802299, 0.00724817, 15.263, 2105.77, 0.0104987, 295, 137.966, 94.4797, 244, 137.966, 82.887, 156152, 2105.77, 8103.71,33948, 2105.77, 2200.42, 19, 0.199475, 1.93655, 2, 0.015748, 0.161241, 954, 10.0157, 97.2353, 2, 0.015748,0.161241,765, 179616, 978459, 0.18357, 0.00425909, 1, 3775, 229.776, 0, 3775, 229.776, 0, 19026, 1035.21,0, 19026,1035.21, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p16.pddl, 493, 15567, 13, 33, 2.538461, -1, 0.000000, 0.348861, 1, 1.000000, 0.000000, 6.449412, 0.174600, 67,102,1,8,102,29,4,12,22,13,31,96,3.09677,18,4,9,3.09677,13,3.16228,3.09677,12,4.24264,4,0,381,0,0,0,10,29
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p17.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p17.pddl, tidybot,test,3,8,30,25,0,127,4,30,0,0,400,30736,32089,62825,161671,0,81163,0,377,0,757,3,9,30177,363249,377,4, 52403, 798123, 0.00719424, 15.2305, 2117.04, 0.0106101, 291, 139, 93.8104, 244, 139, 82.6863, 156152, 2117.04, 8136.12,32652, 2117.04, 2157.7, 17, 0.180371, 1.74177, 2, 0.0159151, 0.162086, 846, 8.97613, 86.6789, 2, 0.0159151,0.162086,757, 178848, 973899, 0.183641, 0.00423264, 1, 3649, 231.425, 0, 3649, 231.425, 0, 18258, 1042.45,0, 18258,1042.45, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p17.pddl, 490, 15745, 12, 28, 2.333333, -1, 0.000000, 0.292770, 1, 1.000000, 0.000000, 4.623944, 0.045157, 31,106,1,7,106,28,4,10,21,12,30,94,3.13333,17,4,9,3.13333,11,2.64575,3.13333,15,4.58258,4,0,377,0,0,0,10,28
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p18.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p18.pddl, tidybot,test,3,8,30,25,0,126,4,30,0,0,400,30397,31992,62389,160552,0,80827,0,373,0,749,3,9,29842,360049,373,4, 52212, 793252, 0.00714395, 15.1929, 2126.68, 0.0107239, 287, 139.979, 93.0995, 244, 139.979, 82.5652, 156152, 2126.68, 8168.36,31140, 2126.68, 2107.95, 15, 0.160858, 1.54499, 2, 0.0187668, 0.185743, 720, 7.72118, 74.1595, 2, 0.0187668,0.185743,749, 177937, 968501, 0.183724, 0.00420935, 1, 3505, 232.956, 0, 3505, 232.956, 0, 17370, 1049.04,0, 17370,1049.04, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p18.pddl, 490, 16400, 9, 29, 3.222222, -2, 0.000000, 0.355711, 1, 1.000000, 0.000000, 2.563049, 0.088232, 58,98,1,8,98,25,4,13,18,9,33,118,3.57576,17,4,12,3.57576,15,3.4641,3.57576,15,4.79583,4,0,373,0,0,0,10,23
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p19.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p19.pddl, tidybot,test,3,8,30,25,0,126,4,30,0,0,400,30758,32087,62845,161737,0,81187,0,377,0,757,3,9,30200,363473,377,4, 52417, 798470, 0.00719232, 15.233, 2117.96, 0.0106101, 291, 139.037, 93.8455, 244, 139.037, 82.639, 156152, 2117.96, 8136.77,32760, 2117.96, 2161.39, 17, 0.180371, 1.74177, 2, 0.0132626, 0.135616, 855, 9.07162, 87.601, 2, 0.0132626,0.135616,757, 178919, 974317, 0.183635, 0.00423096, 1, 3661, 231.5, 0, 3661, 231.5, 0, 18330, 1042.79,0, 18330,1042.79, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p19.pddl, 493, 16124, 13, 27, 2.076923, -2, 0.000000, 0.348861, 1, 1.000000, 0.000000, 4.993674, 0.049553, 79,85,1,7,85,24,4,10,21,13,30,83,2.76667,18,4,8,2.76667,11,2.44949,2.76667,13,4.24264,4,0,377,0,0,0,10,24
/home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p20.pddl, /home/isabel/domains/seq-opt/Tidybot/domain.pddl, /home/isabel/domains/seq-opt/Tidybot/p20.pddl, tidybot,test,3,8,30,25,0,128,4,30,0,0,400,31051,32182,63233,162714,0,81475,0,381,0,765,3,9,30488,366221,381,4, 52579, 802646, 0.00724624, 15.2655, 2106.68, 0.0104987, 295, 138.003, 94.4965, 244, 138.003, 82.8421, 156152, 2106.68, 8104.35,34056, 2106.68, 2204.19, 19, 0.199475, 1.93655, 2, 0.0131234, 0.134909, 963, 10.1102, 98.1526, 2, 0.0131234,0.134909,765, 179687, 978877, 0.183564, 0.0042574, 1, 3787, 229.851, 0, 3787, 229.851, 0, 19098, 1035.58,0, 19098,1035.58, 0,  1, /home/isabel/domains/seq-opt/Tidybot/p20.pddl, 490, 15070, 16, 31, 1.937500, -3, 0.000000, 0.338062, 1, 1.000000, 0.000000, 2.909290, 0.125348, 110,207,1,8,207,33,4,14,27,16,44,174,3.95455,24,4,16,3.95455,16,3.60555,3.95455,22,6.16441,4,0,381,0,0,0,10,33
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p01.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p01.pddl, transport,transport-city-sequential-5nodes-1000size-2degree-100mindistance-2trucks-4packages-2014seed,2,7,16,6,2,37,4,3,0,1,26,463,474,937,1561,0,0,0,8,0,48,8,48,344,2100,8,4, 26, 1280, 0.307692, 49.2308, 160, 0.5, 5, 3.25, 1.29904, 5, 3.25, 1.92029, 320, 160, 97.9796,320, 160, 113.137, 2, 1, 1, 160, 80, 80, 80, 40, 40, 160, 80,80,48, 664, 1944, 0.341564, 0.0722892, 1, 48, 14.3143, 4.30842, 48, 14.3143, 3.40037, 128, 35.9143,12.5225, 128,35.9143, 3.40037,  1, /home/isabel/domains/seq-opt/Transport/p01.pddl, 48, 344, 3, 11, 3.666667, -6, 0.000000, 1.224745, 1, 1.000000, 0.000000, 4.654070, 1.328488, 14,14,1,15,15,11,4,10,6,3,14,17,1.21429,6,4,4,1.21429,4,0,1.21429,3,1,4,2,8,2,0,0,4,13
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p02.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p02.pddl, transport,transport-city-sequential-10nodes-1000size-2degree-100mindistance-2trucks-4packages-2014seed,2,7,21,6,2,81,4,3,0,1,26,894,898,1792,3070,0,0,0,8,0,78,8,78,708,4212,8,4, 26, 2560, 0.307692, 98.4615, 320, 0.5, 5, 3.25, 1.29904, 5, 3.25, 1.92029, 640, 320, 195.959,640, 320, 226.274, 2, 1, 1, 320, 160, 160, 160, 80, 80, 320, 160,160,78, 1348, 3908, 0.344933, 0.0578635, 1, 84, 21.4167, 5.10417, 84, 21.4167, 4.33348, 244, 54.2833,15.7304, 244,54.2833, 4.33348,  1, /home/isabel/domains/seq-opt/Transport/p02.pddl, 78, 708, 4, 14, 3.500000, -4, 0.000000, 0.599145, 1, 1.000000, 0.000000, 5.598870, 0.693503, 14,20,1,21,18,16,4,13,8,4,17,23,1.35294,7,4,6,1.35294,4,0,1.35294,5,1.41421,4,2,8,2,0,0,4,18
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p03.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p03.pddl, transport,transport-city-sequential-12nodes-1000size-3degree-100mindistance-2trucks-5packages-2014seed,2,7,24,6,2,94,5,3,0,1,26,1268,1218,2486,4391,0,0,0,9,0,104,9,104,1040,6222,9,5, 32, 3840, 0.28125, 120, 426.667, 0.555556, 6, 3.55556, 1.77082, 6, 3.55556, 2.0608, 960, 426.667, 307.304,960, 426.667, 323.536, 2, 1.11111, 0.993808, 384, 213.333, 190.811, 192, 106.667, 95.4056, 384, 213.333,190.811,104, 2000, 5840, 0.342466, 0.052, 1, 128, 27.5598, 6.10464, 128, 27.5598, 6.0219, 368, 72.0042,17.697, 368,72.0042, 6.0219,  1, /home/isabel/domains/seq-opt/Transport/p03.pddl, 104, 1040, 4, 17, 4.250000, -10, 0.000000, 1.315587, 1, 1.000000, 0.000000, 8.444231, 4.186539, 41,24,1,27,27,19,5,16,10,4,21,32,1.52381,10,5,6,1.52381,5,1,1.52381,5,1.41421,4,2,9,2,0,0,5,25
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p04.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p04.pddl, transport,transport-city-sequential-15nodes-1000size-3degree-100mindistance-3trucks-5packages-2014seed,2,7,28,6,2,104,5,3,0,1,26,2223,2110,4333,7926,0,0,0,11,0,150,11,150,1932,11512,11,5, 48, 7200, 0.229167, 150, 654.545, 0.454545, 6, 4.36364, 1.29844, 6, 4.36364, 2.67217, 1200, 654.545, 348.408,1200, 654.545, 447.14, 3, 1.36364, 1.49379, 720, 327.273, 358.509, 360, 163.636, 179.255, 720, 327.273,358.509,150, 3732, 10932, 0.341383, 0.0401929, 1, 159, 37.7091, 10.4913, 159, 37.7091, 8.06156, 459, 100.279,30.9745, 459,100.279, 8.06156,  1, /home/isabel/domains/seq-opt/Transport/p04.pddl, 150, 1932, 4, 22, 5.500000, -8, 0.000000, 1.013246, 1, 1.000000, 0.000000, 6.019669, 3.129400, 54,24,1,24,24,18,5,16,9,4,21,28,1.33333,11,5,5,1.33333,4,0,1.33333,5,1.41421,6,3,11,3,0,0,5,27
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p05.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p05.pddl, transport,transport-city-sequential-18nodes-1000size-4degree-100mindistance-3trucks-6packages-2014seed,2,7,32,6,2,157,6,3,0,1,26,3177,2867,6044,11255,0,0,0,12,0,195,12,195,2802,16590,12,6, 57, 10368, 0.210526, 181.895, 864, 0.5, 7, 4.75, 1.78536, 7, 4.75, 2.77263, 1728, 864, 529.09,1728, 864, 610.94, 3, 1.5, 1.5, 864, 432, 432, 432, 216, 216, 864, 432,432,195, 5394, 15762, 0.342215, 0.0361513, 1, 228, 46.8079, 9.12824, 228, 46.8079, 8.88838, 660, 122.779,26.3269, 660,122.779, 8.88838,  1, /home/isabel/domains/seq-opt/Transport/p05.pddl, 195, 2802, 6, 36, 6.000000, -8, 0.000000, 0.894427, 1, 1.000000, 0.000000, 8.234833, 2.650607, 69,47,1,56,53,26,6,22,11,6,28,36,1.28571,16,6,6,1.28571,4,0,1.28571,4,1.41421,6,3,12,3,0,0,6,37
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p06.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p06.pddl, transport,transport-city-sequential-20nodes-1000size-4degree-100mindistance-3trucks-6packages-2014seed,2,7,34,6,2,141,6,3,0,1,26,3457,3139,6596,12341,0,0,0,12,0,213,12,213,3066,18282,12,6, 57, 11520, 0.210526, 202.105, 960, 0.5, 7, 4.75, 1.78536, 7, 4.75, 2.77263, 1920, 960, 587.878,1920, 960, 678.823, 3, 1.5, 1.5, 960, 480, 480, 480, 240, 240, 960, 480,480,213, 5946, 17466, 0.340433, 0.0358224, 1, 252, 52.3098, 11.5314, 252, 52.3098, 9.61924, 732, 142.492,33.8168, 732,142.492, 9.61924,  1, /home/isabel/domains/seq-opt/Transport/p06.pddl, 213, 3066, 5, 26, 5.200000, -8, 0.000000, 0.844757, 1, 1.000000, 0.000000, 8.429876, 3.348989, 48,38,1,41,41,31,6,23,17,5,29,44,1.51724,15,6,8,1.51724,5,1,1.51724,6,1.73205,6,3,12,3,0,0,6,44
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p07.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p07.pddl, transport,transport-two-cities-sequential-5nodes-1000size-2degree-100mindistance-2trucks-4packages-2014seed,2,7,21,6,2,61,4,3,0,1,26,864,878,1742,3000,0,0,0,8,0,78,8,78,688,4152,8,4, 26, 2560, 0.307692, 98.4615, 320, 0.5, 5, 3.25, 1.29904, 5, 3.25, 1.92029, 640, 320, 195.959,640, 320, 226.274, 2, 1, 1, 320, 160, 160, 160, 80, 80, 320, 160,160,78, 1328, 3888, 0.341564, 0.0587349, 1, 88, 22.1667, 6.79809, 88, 22.1667, 5.27627, 248, 58.7,20.3065, 248,58.7, 5.27627,  1, /home/isabel/domains/seq-opt/Transport/p07.pddl, 78, 688, 7, 16, 2.285714, -8, 0.000000, 1.229968, 1, 1.000000, 0.000000, 5.918605, 2.672965, 41,29,1,44,44,19,4,16,12,7,20,39,1.95,9,4,7,1.95,5,1.41421,1.95,8,2.44949,4,2,8,2,0,0,4,27
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p08.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p08.pddl, transport,transport-two-cities-sequential-10nodes-1000size-2degree-100mindistance-2trucks-4packages-2014seed,2,7,31,6,2,137,4,3,0,1,26,1708,1714,3422,5976,0,0,0,8,0,138,8,138,1404,8340,8,4, 26, 5120, 0.307692, 196.923, 640, 0.5, 5, 3.25, 1.29904, 5, 3.25, 1.92029, 1280, 640, 391.918,1280, 640, 452.548, 2, 1, 1, 640, 320, 320, 320, 160, 160, 640, 320,320,138, 2684, 7804, 0.343926, 0.0514158, 1, 164, 35.2477, 8.77221, 164, 35.2477, 7.20381, 484, 95.7568,26.488, 484,95.7568, 7.20381,  1, /home/isabel/domains/seq-opt/Transport/p08.pddl, 138, 1404, 9, 19, 2.111111, -8, 0.000000, 0.924701, 1, 1.000000, 0.000000, 4.414530, 2.938746, 66,33,1,54,54,18,4,17,17,9,21,40,1.90476,9,4,8,1.90476,6,1.41421,1.90476,9,2.44949,4,2,8,2,0,0,4,36
/home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p09.pddl, /home/isabel/domains/seq-opt/Transport/domain.pddl, /home/isabel/domains/seq-opt/Transport/p09.pddl, transport,transport-two-cities-sequential-12nodes-1000size-3degree-100mindistance-2trucks-5packages-2014seed,2,7,36,6,2,182,5,3,0,1,26,2480,2362,4842,8671,0,0,0,9,0,188,9,188,2088,12414,9,5, 32, 7680, 0.28125, 240, 853.333, 0.555556, 6, 3.55556, 1.77082, 6, 3.55556, 2.0608, 1920, 853.333, 614.607,1920, 853.333, 647.072, 2, 1.11111, 0.993808, 768, 426.667, 381.622, 384, 213.333, 190.811, 768, 426.667,381.622,188, 4008, 11688, 0.342916, 0.0469062, 1, 248, 45.6051, 8.73419, 248, 45.6051, 8.64091, 728, 125.236,25.8638, 728,125.236, 8.64091,  1, /home/isabel/domains/seq-opt/Transport/p09.pddl, 188, 2088, 7, 26, 3.714286, -10, 0.000000, 0.994667, 1, 1.000000, 0.000000, 5.706897, 4.131226, 94,35,1,52,52,25,5,19,13,7,24,30,1.25,13,5,6,1.25,2,0,1.25,5,1,4,2,9,2,0,0,5,45
