@relation sat-problems

@attribute domain {termes, spider, grounded-strips-spider, snake, settlers, grounded-strips-settlers, organic-synthesis, nurikabe, organic-synthesis-split, grounded-strips-nurikabe, flashfill, grounded-strips-flashfill, data-network, caldera, grounded-strips-caldera, caldera-split, grounded-strips-caldera-split, agricola , '?'}
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute planner {mercury,siw,jasper,bfs-f,arvand,lamar,fd-autotune-1,fd-autotune-2,fdss-2,lama-2008,lama-2011,lpg,madagascar,madagascar-p,probe,yahsp2-mt}
@attribute class {True,False}

@data
organic-synthesis-split,initialbonds2arom,3,34,44,1237,1,74,19,1252,0,1,6310,93577,186872,280449,418041,0,136827,0,2663,0,5326,0,0,86843,608894,2516,13, 156772, 618872, 0.0160488, 3.94759, 245.975, 0.00516693, 472, 60.6232, 75.9679, 1032, 60.6232, 65.5654, 10240, 245.975, 425.658,10624, 238.682, 675.687, 421, 0.415739, 9.38293, 10624, 4.4837, 211.798, 10240, 4.47854, 204.256, 10624, 4.4837,211.798,4952, 232886, 799642, 0.291238, 0.0212636, 1, 1845, -9000, 4.23478, 1845, -9000, 4.23478, 7079, -9000,19.2409, 7079,-9000, 4.23478,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,85,1,11,85,33,2,3,10,10,16,5,0.3125,4,12,0,0.3125,2,0,0.3125,3,0,40,40,2516,0,0,0,0,30,fdss-2, True
termes,termes-00176-0060-4x3x5-random_towers_4x3_5_2_24,2,3,18,7,0,53,13,7,0,0,52,1066,3267,4333,5316,0,156,0,13,0,80,12,78,748,4475,13,12, 73, 2614, 0.178082, 35.8082, 201.077, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 574, 201.077, 120.913,908, 201.077, 290.868, 11, 4.69231, 2.29999, 854, 131.231, 210.699, 286, 156.923, 71.294, 854, 131.231,210.699,80, 1028, 3630, 0.283196, 0.077821, 1, 64, 9.69231, 2.04812, 64, 9.69231, 2.04812, 192, 29,6.14437, 192,29, 2.04812,  1, /home/isabel/ipc2018/opt/termes/p06.pddl, 80, 748, 7, 32, 4.571429, -25, 0.000000, 3.987480, -1, 1.833333, 7.021791, 9.520053, 14.810161, 325,190,1,14,102,30,2,17,16,7,30,71,2.36667,5,11,14,2.36667,14,2.64575,2.36667,14,3.31662,1,0,13,0,0,0,0,25,fdss-2, True
nurikabe,random-12x12-1244,2,4,172,13,0,701,19,4,0,0,39,36834,6143,42977,935366,0,57267,0,1602,0,3408,21,246,32488,682593,1602,19, 29177, 1658790, 0.0549063, 56.8527, 1035.45, 0.0118602, 1595, 18.2129, 73.7369, 302, 18.2129, 30.6385, 318172, 1035.45, 10868.7,128568, 1035.45, 3637.27, 0, 0, 0, 2, 0.0237203, 0.216513, 0, 0, 0, 2, 0.0237203,0.216513,3396, 318254, 1977044, 0.160975, 0.0106707, 1, 32325, -9000, 0.0124844, 32343, -9000, 0.0124844, 225262, -9000,0.0873908, 225298,-9000, 0.0124844,  1, /home/isabel/ipc2018/opt/nurikabe/p20.pddl, 6307, 32488, 28, 162, 5.785714, -8, 0.000000, 0.482120, 0, 0.000000, 0.000000, 6.693683, 4.641233, 1354,?,?,?,?,?,?,?,?,?,194,635,3.2732,73,19,102,3.2732,77,7.28011,3.2732,17,3.4641,?,?,?,?,?,?,?, ?,fdss-2, True
spider,spider-2-2-8-6-2-1200,4,6,42,22,1,285,40,16,0,1,129,39817,36202,76019,245678,0,54856,0,630,0,1915,73,1407,37115,527535,628,40, 63290, 1644223, 0.00992258, 25.9792, 2618.19, 0.0636943, 627, 100.65, 106.732, 521, 100.65, 90.6204, 203331, 2618.19, 14206.2,158544, 2617.5, 9336.15, 501, 15.3312, 75.2635, 13542, 391.092, 1909.6, 12134, 324.061, 1697.24, 13542, 391.092,1909.6,1911, 242437, 2289668, 0.105883, 0.00788246, 1, 9485, 147.433, 42.8363, 9485, 146.964, 42.8311, 54654, 1228.74,278.134, 54647,1225.45, 42.8311,  1, /home/isabel/ipc2018/opt/spider/p12.pddl, 1335, 38061, 17, 132, 7.764706, -42, 0.062921, 2.364962, -4, 1.425000, 1.069755, 47.043194, 77.462624, 7530,4379,1,298,4058,136,40,151,45,17,354,2938,8.29944,181,32,141,8.29944,173,22.1811,8.29944,52,11.4018,?,?,?,?,?,?,?,137,fdss-2, True
grounded-strips-spider,grounded-strips-spider-4-1-5-4-2-200,2,1,0,628,1,77,26,9765,0,1,48875,10393,0,10393,48951,0,24436,0,605,0,1213,56,115,9721,152656,603,26, 37834, 533062, 0.015938, 14.0895, 884.017, 0.0431177, 602, 62.7032, 78.963, 547, 62.7032, 60.2072, 61405, 884.017, 4540.65,55328, 883.897, 3463.36, 350, 5.38972, 35.0591, 5580, 43.9204, 454.763, 6463, 87.2239, 555.417, 5580, 43.9204,454.763,1207, 61553, 594543, 0.10353, 0.0196091, 1, 4341, 51.0384, 5.12261, 4341, 50.5392, 5.14294, 38287, 455.723,35.2891, 38287,452.229, 5.14294,  1, /home/isabel/ipc2018/opt/spider/p16.pddl, 627, 9765, 13, 70, 5.384615, -19, 0.063796, 1.774104, 1, 1.384615, 0.683707, 32.716335, 35.519917, 1837,1123,1,164,1093,71,26,71,21,13,205,1182,5.76585,105,30,70,5.76585,92,13.9284,5.76585,38,7.87401,?,?,?,?,?,?,?,71,fdss-2, True
termes,termes-00358-0084-4x3x7-random_towers_4x3_7_2_39,2,3,20,7,0,55,13,7,0,0,52,1438,4253,5691,7058,0,218,0,13,0,102,12,100,1028,6143,13,12, 73, 3622, 0.178082, 49.6164, 278.615, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 798, 278.615, 168.535,1244, 278.615, 401.358, 11, 4.69231, 2.29999, 1190, 182.923, 293.62, 398, 217.231, 99.2791, 1190, 182.923,293.62,102, 1420, 5030, 0.282306, 0.071831, 1, 88, 12.0833, 2.81617, 88, 12.0833, 2.81617, 264, 36.1731,8.44851, 264,36.1731, 2.81617,  1, /home/isabel/ipc2018/opt/termes/p10.pddl, 102, 1028, 10, 28, 2.800000, -21, 0.000000, 2.963834, -1, 1.666667, 5.849976, 6.842412, 11.516538, 462,501,1,17,198,53,2,16,14,10,29,75,2.58621,6,11,12,2.58621,13,2.82843,2.58621,12,3.16228,1,0,13,0,0,0,0,45,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p3_hosts_trial_13,2,1,0,378,1,46,4,1303,0,1,6683,1437,0,1437,4460,0,2312,0,311,0,622,0,0,1095,12950,250,4, 5522, 31802, 0.0452735, 5.75915, 127.208, 0.016, 233, 19.404, 22.9997, 88, 19.404, 14.6793, 4485, 127.208, 329.936,1837, 116.324, 208.245, 233, 1.344, 15.5392, 1837, 9.14, 118.891, 4485, 21.212, 287.032, 1837, 9.14,118.891,500, 4276, 28870, 0.148112, 0.116932, 1, 243, 8.552, 6.48823, 243, 8.552, 6.48823, 1021, 34.076,25.197, 1021,34.076, 6.48823,  1, /home/isabel/ipc2018/opt/caldera-split/p07.pddl, 288, 697, 17, 29, 1.705882, -6, 0.204861, 1.248490, 0, 2.333333, 2.624669, 0.323111, 0.117196, 263,455578,1,56,455578,47,2,17,20,17,56,430,7.67857,17,4,35,7.67857,25,7.07107,7.67857,36,10.583,?,?,?,?,?,?,?,40,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p5_hosts_trial_15,2,1,0,825,1,114,6,5876,0,1,26699,5380,0,5380,17999,0,11728,0,619,0,1238,0,0,4670,56802,513,6, 13543, 148882, 0.0378793, 10.9933, 290.218, 0.0116959, 493, 23.193, 36.2015, 235, 23.193, 24.1087, 21168, 290.218, 1106.86,10029, 270.135, 815.897, 493, 1.30019, 22.4535, 10029, 22.5828, 447.2, 21168, 46.2943, 939.749, 10029, 22.5828,447.2,1026, 18712, 126974, 0.147369, 0.0548311, 1, 1268, 18.2378, 0.683008, 1268, 18.2378, 0.683008, 5126, 72.8392,13.3958, 5126,72.8392, 0.683008,  1, /home/isabel/ipc2018/opt/caldera-split/p14.pddl, 554, 3891, 17, 34, 2.000000, -15, 0.122744, 1.475219, 0, 3.000000, 6.000000, 0.246234, 0.373936, 1273,911156,1,124,911156,62,4,23,22,17,56,280,5,19,4,33,5,26,5.83095,5,28,7.2111,?,?,?,?,?,?,?,48,fdss-2, True
organic-synthesis,alkene_p16,4,34,51,5,0,96,100,12,0,0,277,14209,12946,27155,109495,0,26304,0,36,0,72,0,0,6576,97064,34,12, 640, 273784, 0.053125, 427.788, 8052.47, 0.352941, 33, 17.8235, 8.44522, 30, 17.8235, 4.88979, 25072, 8052.47, 5935,17352, 7557.65, 5121.69, 33, 5.79412, 9.75518, 13008, 2524.18, 4020, 10408, 2245.41, 3894.04, 13008, 2524.18,4020,68, 360, 1336, 0.269461, 0.188889, 1, 24, 5.29412, 0.998727, 24, 5.29412, 0.998727, 96, 21.1765,3.99491, 96,21.1765, 0.998727,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,12,1,12,12,3,12,12,2,1,28,24,0.857143,16,12,0,0.857143,4,0,0.857143,3,0,?,?,?,?,?,?,?,4,fdss-2, True
grounded-strips-spider,grounded-strips-spider-1-4-5-4-2-1601,2,1,0,626,1,77,26,9677,0,1,57177,10303,0,10303,57253,0,23802,0,595,0,1208,96,250,9629,160442,595,26, 38093, 620602, 0.0156197, 16.2918, 1043.03, 0.0436975, 594, 64.0218, 80.2131, 545, 64.0218, 62.4875, 69243, 1043.03, 5230.2,58236, 1043.03, 4090.67, 348, 4.8521, 35.3213, 5564, 41.4118, 455.154, 8957, 85.6202, 657.972, 5564, 41.4118,455.154,1203, 69339, 690121, 0.100474, 0.0173495, 1, 4547, 58.1915, 4.13364, 4547, 57.6983, 4.1541, 42465, 527.179,36.6707, 42465,523.726, 4.1541,  1, /home/isabel/ipc2018/opt/spider/p03.pddl, 625, 9677, 16, 72, 4.500000, -19, 0.096000, 1.880527, -4, 1.000000, 1.074172, 33.738762, 27.066755, 2453,3676,1,223,3529,73,26,92,37,16,221,2302,10.4163,113,14,94,10.4163,100,17.5214,10.4163,73,15.7162,?,?,?,?,?,?,?,73,fdss-2, True
data-network,p6-3-13-ring-network-15,5,5,43,10,4,309,2,5,0,1,61,2796,5904,8700,13018,0,286,0,89,0,235,7,71,2394,15021,89,2, 562, 10216, 0.158363, 18.1779, 114.787, 0.0224719, 17, 6.31461, 4.40019, 48, 6.31461, 8.41293, 842, 114.787, 128.587,1788, 114.787, 234.251, 2, 0.0449438, 0.296425, 1, 0.0224719, 0.148212, 16, 0.292135, 1.97855, 1, 0.0224719,0.148212,235, 3948, 11836, 0.333559, 0.0595238, 1, 606, 13.2058, 0.0524044, 606, 13.2058, 0.0524044, 1828, 30.338,0.104809, 1828,30.338, 0.0524044,  1, /home/isabel/ipc2018/opt/data-network/p16.pddl, 195, 2396, 6, 12, 2.000000, -6, 0.010256, 0.648389, 1, 1.000000, 0.000000, 6.080551, 3.195743, 34,21,1,4,21,13,2,4,9,6,15,33,2.2,9,2,4,2.2,5,1,2.2,10,3.16228,2,0,89,0,0,0,1,13,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p4_hosts_trial_10,2,1,0,466,1,40,5,2248,0,1,14205,2454,0,2454,11364,0,4732,0,425,0,850,0,0,2008,27853,346,5, 8434, 80255, 0.0410244, 9.51565, 231.951, 0.0144509, 332, 21.185, 30.1559, 142, 21.185, 18.1298, 12016, 231.951, 785.204,3422, 201.694, 380.336, 332, 1.3237, 18.479, 3422, 12.3642, 188.135, 12016, 40.0549, 651.667, 3422, 12.3642,188.135,692, 9996, 66381, 0.150585, 0.0692277, 1, 433, 14.4451, 0.562852, 433, 14.4451, 0.562852, 2003, 58.1864,8.87162, 2003,58.1864, 0.562852,  1, /home/isabel/ipc2018/opt/caldera-split/p09.pddl, 343, 1332, 17, 30, 1.764706, -12, 0.379009, 2.077738, 0, 3.500000, 6.062178, 0.332930, 0.657385, 944,683367,1,93,683367,47,3,20,21,17,67,553,8.25373,21,6,40,8.25373,30,8.42615,8.25373,37,11.4891,?,?,?,?,?,?,?,57,fdss-2, True
organic-synthesis-split,mit_p10,3,34,53,1237,1,96,63,1252,0,1,6310,145654,305942,451596,663422,0,210068,0,3498,0,6996,0,0,137170,954535,3406,63, 238584, 970208, 0.0142759, 4.06653, 284.853, 0.0184968, 740, 68.5664, 92.9543, 1663, 68.5664, 98.7375, 22324, 284.853, 606.387,14096, 277.7, 871.282, 612, 1.26894, 14.0869, 14096, 5.1374, 241.614, 22324, 8.57311, 382.942, 14096, 5.1374,241.614,6812, 373770, 1280140, 0.291976, 0.0182251, 1, 2471, 54.8693, 8.05953, 2471, 54.8693, 8.05953, 9622, 202.933,33.7027, 9622,202.933, 8.05953,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,322,1,102,322,62,20,20,20,10,83,40,0.481928,21,62,0,0.481928,20,2,0.481928,2,0,?,?,?,?,?,?,?,66,fdss-2, True
termes,termes-00154-0060-4x3x5-random_towers_4x3_5_1_20,2,3,18,7,0,53,13,7,0,0,52,1066,3267,4333,5316,0,156,0,13,0,80,12,78,748,4475,13,12, 73, 2614, 0.178082, 35.8082, 201.077, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 574, 201.077, 120.913,908, 201.077, 290.868, 11, 4.69231, 2.29999, 854, 131.231, 210.699, 286, 156.923, 71.294, 854, 131.231,210.699,80, 1028, 3630, 0.283196, 0.077821, 1, 64, 9.69231, 2.04812, 64, 9.69231, 2.04812, 192, 29,6.14437, 192,29, 2.04812,  1, /home/isabel/ipc2018/opt/termes/p05.pddl, 80, 748, 6, 19, 3.166667, -13, 0.000000, 2.097618, -1, 0.916667, 3.684615, 5.525401, 6.473262, 132,93,1,7,51,26,1,11,11,6,24,42,1.75,4,11,9,1.75,9,2,1.75,13,3.16228,1,0,13,0,0,0,0,19,fdss-2, True
data-network,p10-3-27-small-network-13,5,5,58,10,4,319,6,5,0,1,61,2726,6279,9005,13096,0,320,0,81,0,198,4,44,2281,14450,81,6, 443, 10105, 0.182844, 22.8104, 124.753, 0.0740741, 14, 5.46914, 3.87804, 50, 5.46914, 8.37558, 1083, 124.753, 178.021,2409, 124.753, 312.284, 2, 0.148148, 0.523783, 1, 0.0740741, 0.261891, 30, 1.4321, 5.6063, 1, 0.0740741,0.261891,198, 3781, 11718, 0.322666, 0.0523671, 1, 745, 13.7463, 0.0548697, 745, 13.7463, 0.0548697, 2384, 31.3875,0.109739, 2384,31.3875, 0.0548697,  1, /home/isabel/ipc2018/opt/data-network/p14.pddl, 161, 2284, 6, 24, 4.000000, -8, 0.037267, 1.044882, 1, 1.000000, 0.000000, 12.902803, 8.414186, 89,46,1,12,46,25,6,12,18,6,28,38,1.35714,16,6,6,1.35714,8,1,1.35714,5,1.41421,3,0,81,0,0,0,1,25,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p3_hosts_trial_9,2,1,0,1255,1,396,4,3070,0,1,14589,2548,0,2548,7001,0,3704,0,369,0,738,0,0,1798,19018,298,4, 8306, 60090, 0.0358777, 7.23453, 201.644, 0.0134228, 258, 25.198, 26.7833, 109, 25.198, 19.3891, 6678, 201.644, 477.591,3027, 187.782, 295.254, 258, 1.27852, 15.9872, 3027, 12.6678, 179.541, 6678, 25.5268, 389.367, 3027, 12.6678,179.541,596, 6674, 57550, 0.115969, 0.0893018, 1, 412, 11.198, 0.375271, 412, 11.198, 0.375271, 1820, 44.2466,4.50326, 1820,44.2466, 0.375271,  1, /home/isabel/ipc2018/opt/caldera-split/p05.pddl, 792, 1705, 17, 27, 1.588235, -12, 0.030303, 1.023260, 0, 4.000000, 5.656854, 0.049158, 0.188439, 1370,455578,1,132,455578,43,2,17,20,17,55,431,7.83636,18,2,35,7.83636,25,7.07107,7.83636,36,10.6301,?,?,?,?,?,?,?,43,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p4_hosts_trial_15,2,1,0,573,1,76,5,2825,0,1,13367,2825,0,2825,9378,0,5459,0,443,0,886,0,0,2325,28518,361,5, 8665, 72669, 0.0416619, 8.3865, 201.299, 0.0138504, 345, 21.0499, 29.2378, 144, 21.0499, 19.1883, 10420, 201.299, 644.212,4438, 185.657, 456.214, 345, 1.33518, 18.9045, 4438, 14.626, 236.951, 10420, 33.0665, 552.621, 4438, 14.626,236.951,722, 9288, 62486, 0.148641, 0.0777347, 1, 561, 12.8643, 0.551101, 561, 12.8643, 0.551101, 2363, 51.8213,8.6864, 2363,51.8213, 0.551101,  1, /home/isabel/ipc2018/opt/caldera-split/p12.pddl, 412, 1797, 17, 30, 1.764706, -15, 0.157767, 1.776837, 0, 3.750000, 6.495191, 0.267965, 0.531293, 1333,683373,1,87,683373,45,3,20,21,17,68,531,7.80882,23,6,39,7.80882,30,8.18535,7.80882,37,11.1803,?,?,?,?,?,?,?,47,fdss-2, True
data-network,p12-3-17-tiny-network-7,5,5,49,10,4,227,3,5,0,1,61,1957,4838,6795,9497,0,309,0,68,0,165,3,35,1565,9649,68,3, 315, 6323, 0.215873, 20.073, 92.9853, 0.0441176, 12, 4.63235, 2.79129, 46, 4.63235, 7.63873, 906, 92.9853, 127.557,1853, 92.9853, 246.87, 2, 0.0882353, 0.410713, 1, 0.0441176, 0.205356, 14, 0.529412, 2.48803, 1, 0.0441176,0.205356,165, 2893, 8708, 0.332223, 0.0570342, 1, 614, 12.4289, 0.0597422, 610, 12.4289, 0.0597422, 1927, 27.4337,0.119484, 1916,27.4337, 0.0597422,  1, /home/isabel/ipc2018/opt/data-network/p08.pddl, 136, 1572, 6, 19, 3.166667, -10, 0.022059, 1.178651, 1, 1.000000, 0.000000, 7.947201, 6.606235, 101,24,1,6,24,16,3,6,11,6,20,46,2.3,12,3,5,2.3,6,1.41421,2.3,11,3.31662,7,0,68,0,0,0,1,16,fdss-2, True
snake,snake-empty-6x7-1-5-35-114100,2,1,43,9,0,188,40,3,0,0,32,25632,1476,27108,131461,0,44431,0,227,0,568,3,120,25024,294103,227,40, 44957, 610007, 0.00504927, 13.5687, 2687.26, 0.176211, 226, 198.048, 17.3589, 226, 198.048, 60.4026, 123834, 2687.26, 10540.7,94242, 2687.26, 8128.92, 222, 38.9648, 84.2487, 944, 143.881, 319.627, 4096, 608.767, 1346.22, 944, 143.881,319.627,568, 148858, 758865, 0.196159, 0.00381572, 1, 13744, 223.258, 2.61016, 13744, 223.258, 2.61016, 78872, 1111.63,12.8525, 78872,1111.63, 2.61016,  1, /home/isabel/ipc2018/opt/snake/p19.pddl, 426, 25024, 8, 15, 1.875000, -10, 0.014085, 1.192618, -5, 0.000000, 0.866025, 9.535047, 14.142263, 381,30,1,30,30,15,5,9,8,8,58,34,0.586207,18,40,0,0.586207,5,1,0.586207,7,1.73205,?,?,?,?,?,?,?,14,fdss-2, True
snake,snake-empty-5x5-1-5-6-11155,2,1,26,9,0,97,11,3,0,0,32,6964,693,7657,34283,0,12683,0,119,0,289,3,57,6652,75986,119,11, 12743, 148095, 0.00933846, 11.6217, 1244.5, 0.092437, 118, 107.084, 5.37748, 118, 107.084, 31.111, 32718, 1244.5, 4071.96,22836, 1244.5, 2845.96, 114, 10.4874, 32.8615, 200, 12.3782, 43.6065, 2028, 153.387, 489.787, 200, 12.3782,43.6065,289, 39370, 187465, 0.210013, 0.00734061, 1, 3334, 114.319, 2.31794, 3334, 114.319, 2.31794, 16590, 537.945,9.63535, 16590,537.945, 2.31794,  1, /home/isabel/ipc2018/opt/snake/p05.pddl, 209, 6652, 5, 6, 1.200000, -5, 0.023923, 0.809277, -5, 0.000000, 1.651446, 2.098917, 1.286981, 45,17,1,17,17,7,5,7,5,5,28,37,1.32143,17,11,0,1.32143,5,1.41421,1.32143,8,2.64575,?,?,?,?,?,?,?,8,fdss-2, True
termes,termes-00274-0060-4x3x5-random_towers_4x3_5_4_63,2,3,18,7,0,53,13,7,0,0,52,1066,3267,4333,5316,0,156,0,13,0,80,12,78,748,4475,13,12, 73, 2614, 0.178082, 35.8082, 201.077, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 574, 201.077, 120.913,908, 201.077, 290.868, 11, 4.69231, 2.29999, 854, 131.231, 210.699, 286, 156.923, 71.294, 854, 131.231,210.699,80, 1028, 3630, 0.283196, 0.077821, 1, 64, 9.15385, 3.84023, 64, 9.15385, 3.84023, 192, 27.0513,11.7767, 192,27.0513, 3.84023,  1, /home/isabel/ipc2018/opt/termes/p16.pddl, 80, 748, 7, 39, 5.571429, -31, 0.000000, 4.939636, -1, 2.500000, 8.636165, 11.872994, 18.100267, 391,254,1,24,144,45,4,24,18,7,37,90,2.43243,8,11,18,2.43243,21,3.4641,2.43243,12,2.82843,1,0,13,0,0,0,0,44,fdss-2, True
snake,snake-empty-5x5-1-5-10-11170,2,1,26,9,0,101,15,3,0,0,32,7252,737,7989,35963,0,12948,0,123,0,301,3,61,6928,79960,123,15, 13367, 159152, 0.00920177, 11.9063, 1293.92, 0.121951, 122, 108.675, 5.67765, 122, 108.675, 33.7493, 34052, 1293.92, 4094.81,24624, 1293.92, 2974.33, 118, 14.3089, 38.3953, 296, 26.6667, 77.0979, 2108, 205.659, 564.645, 296, 26.6667,77.0979,301, 40980, 200132, 0.204765, 0.00734505, 1, 3518, 115.144, 2.95132, 3518, 115.144, 2.95132, 18459, 549.34,13.3704, 18459,549.34, 2.95132,  1, /home/isabel/ipc2018/opt/snake/p01.pddl, 221, 6928, 8, 13, 1.625000, -8, 0.022624, 1.462792, -5, 0.000000, 1.414214, 8.643188, 10.118793, 276,23,1,23,23,13,5,7,8,8,33,53,1.60606,15,14,4,1.60606,6,1.73205,1.60606,13,3.4641,?,?,?,?,?,?,?,13,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-tiny-02-veryeasy,2,1,0,964,1,335,3,6476,0,1,19563,7440,0,7440,19898,0,9771,0,881,0,1820,80,220,6476,48385,818,3, 18424, 107442, 0.0443986, 5.83163, 131.347, 0.00366748, 200, 21.8496, 35.0816, 262, 21.8496, 36.8077, 3232, 131.347, 470.216,3721, 130.242, 550.124, 200, 0.260391, 6.99751, 3646, 4.46577, 127.401, 356, 0.459658, 12.4521, 3646, 4.46577,127.401,1690, 22388, 128818, 0.173796, 0.0754869, 1, 250, 13.2366, 0.558743, 248, 13.1355, 0.523822, 801, 43.3999,2.96832, 797,43.1977, 0.523822,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,42,1,6,110,21,2,7,16,9,22,37,1.68182,14,2,6,1.68182,6,1.41421,1.68182,11,2.82843,?,?,?,?,?,?,?,26,fdss-2, True
grounded-strips-nurikabe,grounded-strips-random-6x6-66,2,1,0,1978,1,258,6,17824,0,1,48463,17473,0,17473,44244,0,16934,0,1622,0,3273,2582,6263,14370,108187,1553,6, 38590, 139311, 0.0402436, 3.61003, 89.7044, 0.00386349, 1376, 22.2041, 76.9359, 1419, 22.2041, 79.196, 7250, 89.7044, 444.222,13632, 83.8371, 661.661, 1376, 0.887959, 34.9055, 13632, 8.7888, 345.807, 7250, 4.6716, 183.913, 13632, 8.7888,345.807,3135, 39595, 169760, 0.233241, 0.0791767, 1, 2528, 12.2927, 0.0126796, 2278, 11.9997, 0.0126796, 8654, 52.9233,0.0633979, 8154,52.3373, 0.0126796,  1, /home/isabel/ipc2018/opt/nurikabe/p07.pddl, 563, 1607, 13, 34, 2.615385, -4, 0.000000, 0.607823, 0, 0.000000, 0.000000, 4.116994, 0.566638, 66,?,?,?,?,?,?,?,?,?,49,142,2.89796,20,5,24,2.89796,21,3.60555,2.89796,13,3.31662,?,?,?,?,?,?,?, ?,fdss-2, True
