@relation problem-to-evaluate2019-03-0816:00:53

@attribute domain {termes, spider, grounded-strips-spider, snake, settlers, grounded-strips-settlers, organic-synthesis, nurikabe, organic-synthesis-split, grounded-strips-nurikabe, flashfill, grounded-strips-flashfill, data-network, caldera, grounded-strips-caldera, caldera-split, grounded-strips-caldera-split, agricola , '?'}
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute planner {mercury,siw,jasper,bfs-f,arvand,lamar,fd-autotune-1,fd-autotune-2,fdss-2,lama-2008,lama-2011,lpg,madagascar,madagascar-p,probe,yahsp2-mt}
@attribute class {True,False}

@data
data-network,p10-3-27-ring-network-30,5,5,61,10,4,472,4,5,0,1,61,4620,9535,14155,21565,0,479,0,142,0,341,7,71,4074,25495,142,4, 941, 17477, 0.150903, 18.5728, 123.077, 0.028169, 18, 6.62676, 4.62176, 79, 6.62676, 11.4477, 1453, 123.077, 169.675,3111, 123.077, 320.874, 2, 0.056338, 0.330911, 1, 0.028169, 0.165455, 30, 0.464789, 3.03654, 1, 0.028169,0.165455,341, 6817, 20802, 0.327709, 0.050022, 1, 997, 14.309, 0.0416636, 997, 14.309, 0.0416636, 3023, 31.5767,0.0833272, 3023,31.5767, 0.0416636,  1, /home/isabel/ipc2018/sat/data-network/p11.pddl, 276, 4079, 5, 25, 5.000000, -7, 0.014493, 0.820794, 1, 1.000000, 0.000000, 14.582987, 9.094876, 84,31,1,8,31,22,4,8,14,5,20,24,1.2,12,4,4,1.2,2,0,1.2,4,1.41421,5,0,142,0,0,0,1,21,fdss-2, True
data-network,p14-3-33-ring-network-31,5,5,71,10,4,572,5,5,0,1,61,6389,12134,18523,28964,0,679,0,197,0,451,7,71,5730,35780,197,5, 1382, 24548, 0.142547, 17.7627, 124.609, 0.0253807, 19, 7.01523, 5.13619, 112, 7.01523, 13.9151, 2008, 124.609, 190.857,4287, 124.609, 380.438, 2, 0.0507614, 0.314557, 1, 0.0253807, 0.157279, 30, 0.385787, 2.68355, 1, 0.0253807,0.157279,451, 10698, 33434, 0.319974, 0.0421574, 1, 1601, 16.169, 0.0354427, 1601, 16.169, 0.0354427, 4963, 35.1771,0.0708854, 4963,35.1771, 0.0354427,  1, /home/isabel/ipc2018/sat/data-network/p12.pddl, 359, 5736, 6, 25, 4.166667, -13, 0.013928, 0.890886, 1, 1.000000, 0.000000, 13.345536, 6.331067, 113,37,1,10,37,25,5,10,17,6,28,45,1.60714,17,5,6,1.60714,10,1.41421,1.60714,7,2,6,0,197,0,0,0,1,23,fdss-2, True
data-network,p18-3-40-ring-network-32,5,5,82,10,4,632,7,5,0,1,61,7927,14618,22545,35585,0,872,0,253,0,563,7,71,7168,44572,253,7, 1868, 30372, 0.135439, 16.2591, 120.047, 0.027668, 21, 7.3834, 5.7138, 143, 7.3834, 15.9554, 2536, 120.047, 207.026,5364, 120.047, 415.862, 2, 0.055336, 0.328039, 1, 0.027668, 0.16402, 30, 0.466403, 3.03143, 1, 0.027668,0.16402,563, 13634, 42584, 0.320167, 0.0412938, 1, 2035, 16.0572, 0.0313105, 2035, 16.0572, 0.0313105, 6436, 34.5934,0.062621, 6436,34.5934, 0.0313105,  1, /home/isabel/ipc2018/sat/data-network/p13.pddl, 443, 7174, 5, 42, 8.400000, -10, 0.015801, 0.934526, 1, 1.000000, 0.000000, 23.903820, 20.346251, 172,60,1,14,60,36,7,14,21,5,33,42,1.27273,19,7,7,1.27273,4,0,1.27273,4,1.41421,6,0,253,0,0,0,1,34,fdss-2, True
data-network,p22-3-41-ring-network-33,5,5,87,10,4,646,8,5,0,1,61,9538,16337,25875,41682,0,1093,0,307,0,671,7,71,8701,53847,307,8, 2215, 36410, 0.1386, 16.4379, 118.599, 0.0260586, 22, 7.21498, 5.65565, 175, 7.21498, 17.7714, 3047, 118.599, 225.459,6362, 118.599, 451.839, 2, 0.0521173, 0.318619, 1, 0.0260586, 0.15931, 24, 0.332248, 2.17336, 1, 0.0260586,0.15931,671, 16380, 50582, 0.323831, 0.0409646, 1, 2405, 15.903, 0.0284436, 2405, 15.903, 0.0284436, 7483, 33.8006,0.0568871, 7483,33.8006, 0.0284436,  1, /home/isabel/ipc2018/sat/data-network/p14.pddl, 525, 8709, 6, 47, 7.833333, -15, 0.015238, 1.012191, 1, 1.000000, 0.000000, 26.739578, 20.636929, 257,66,1,16,66,47,8,16,23,6,44,73,1.65909,25,8,11,1.65909,8,1,1.65909,10,2.23607,8,0,307,0,0,0,1,47,fdss-2, True
data-network,p26-3-54-ring-network-34,5,5,104,10,4,755,11,5,0,1,61,11319,19654,30973,49811,0,1293,0,362,0,781,7,71,10357,64128,362,11, 2649, 43469, 0.136655, 16.4096, 120.08, 0.0303867, 26, 7.31768, 5.95435, 208, 7.31768, 19.4593, 3650, 120.08, 246.715,7683, 120.08, 499.778, 2, 0.0607735, 0.343298, 1, 0.0303867, 0.171649, 16, 0.342541, 1.98163, 1, 0.0303867,0.171649,781, 19827, 61496, 0.322411, 0.0393907, 1, 2961, 16.309, 0.0262068, 2961, 16.309, 0.0262068, 9114, 34.5787,0.0524136, 9114,34.5787, 0.0262068,  1, /home/isabel/ipc2018/sat/data-network/p15.pddl, 608, 10366, 6, 64, 10.666667, -20, 0.018092, 1.206344, 1, 1.000000, 0.000000, 31.696411, 28.862915, 379,107,1,22,107,71,11,22,33,6,53,97,1.83019,29,11,13,1.83019,10,2,1.83019,10,2.23607,9,0,362,0,0,0,1,68,fdss-2, True
data-network,p30-3-70-ring-network-35,5,5,124,10,4,886,13,5,0,1,61,13682,23483,37165,60123,0,1542,0,419,0,895,7,71,12585,78076,419,13, 3236, 53282, 0.129481, 16.4654, 127.165, 0.0310263, 30, 7.72315, 6.68805, 237, 7.72315, 20.938, 4373, 127.165, 276.823,9242, 127.165, 564.154, 2, 0.0620525, 0.346777, 1, 0.0310263, 0.173389, 30, 0.429594, 2.59735, 1, 0.0310263,0.173389,895, 23964, 74966, 0.319665, 0.0373477, 1, 3454, 17.061, 0.0243683, 3454, 17.061, 0.0243683, 11026, 36.3442,0.0487366, 11026,36.3442, 0.0243683,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,109,1,26,109,67,13,26,33,6,58,78,1.34483,32,13,13,1.34483,8,1,1.34483,4,1.41421,8,0,419,0,0,0,1,67,fdss-2, True
data-network,p34-3-39-ring-network-36,5,5,97,10,4,648,12,5,0,1,61,13049,20598,33647,55221,0,1686,0,469,0,995,7,71,11998,72963,469,11, 3270, 47522, 0.143425, 14.5327, 101.326, 0.0234542, 34, 6.97228, 5.85005, 266, 6.97228, 22.3016, 4334, 101.326, 247.29,8652, 101.326, 486.73, 2, 0.0469083, 0.302682, 1, 0.0234542, 0.151341, 32, 0.289979, 2.12236, 1, 0.0234542,0.151341,995, 22458, 67352, 0.333442, 0.0443049, 1, 3165, 14.2974, 0.0230386, 3165, 14.2974, 0.0230386, 9665, 30.2485,0.0460773, 9665,30.2485, 0.0230386,  1, /home/isabel/ipc2018/sat/data-network/p17.pddl, 771, 12012, 6, 65, 10.833333, -19, 0.014267, 1.062778, 1, 1.000000, 0.000000, 31.937229, 30.483932, 447,93,1,22,93,65,11,22,30,6,67,142,2.1194,37,11,19,2.1194,9,2,2.1194,14,3,14,0,469,0,0,0,1,64,fdss-2, True
data-network,p38-3-92-ring-network-37,5,5,154,10,4,1080,11,5,0,1,61,16801,29456,46257,74536,0,1837,0,521,0,1099,7,71,15462,96250,521,11, 4157, 66144, 0.125331, 15.9115, 126.956, 0.0211132, 38, 7.97889, 6.86653, 304, 7.97889, 23.9033, 5452, 126.956, 302.272,11649, 126.956, 634.419, 2, 0.0422265, 0.287524, 1, 0.0211132, 0.143762, 16, 0.257198, 1.79653, 1, 0.0211132,0.143762,1099, 29986, 94678, 0.316716, 0.0366504, 1, 4538, 17.1328, 0.0218634, 4538, 17.1328, 0.0218634, 14276, 36.1261,0.0437267, 14276,36.1261, 0.0218634,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,82,1,22,82,65,11,22,31,6,49,66,1.34694,27,11,11,1.34694,6,1,1.34694,4,1.41421,18,0,521,0,0,0,1,65,fdss-2, True
data-network,p42-3-47-ring-network-38,5,5,113,10,4,718,19,5,0,1,61,15044,24531,39575,64364,0,1939,0,583,0,1223,7,71,13819,84087,583,19, 4059, 54676, 0.143631, 13.4703, 93.7839, 0.0325901, 42, 6.96226, 6.24337, 334, 6.96226, 24.9012, 5149, 93.7839, 258.751,10332, 93.7839, 512.082, 2, 0.0651801, 0.355122, 1, 0.0325901, 0.177561, 30, 0.487136, 3.03147, 1, 0.0325901,0.177561,1223, 26580, 79618, 0.333844, 0.046012, 1, 4121, 13.5804, 0.0206724, 4121, 13.5804, 0.0206724, 12737, 28.7039,0.0413447, 12737,28.7039, 0.0206724,  1, /home/isabel/ipc2018/sat/data-network/p19.pddl, 941, 13831, 6, 88, 14.666667, -36, 0.020191, 1.488395, 1, 1.000000, 0.000000, 38.627865, 32.852142, 443,189,1,38,189,100,19,38,58,6,101,281,2.78218,54,19,28,2.78218,22,3.74166,2.78218,16,3.87298,12,0,583,0,0,0,1,100,fdss-2, True
data-network,p46-3-92-ring-network-39,5,5,162,10,4,1087,16,5,0,1,61,20271,32738,53009,87217,0,2391,0,634,0,1325,7,71,18789,115906,634,16, 4943, 78323, 0.128262, 15.8452, 123.538, 0.0252366, 46, 7.79653, 7.09387, 367, 7.79653, 26.2541, 6538, 123.538, 328.737,13686, 123.538, 678.281, 2, 0.0504732, 0.313686, 1, 0.0252366, 0.156843, 32, 0.37224, 2.51687, 1, 0.0252366,0.156843,1325, 36427, 113058, 0.322197, 0.0363741, 1, 5359, 17.1177, 0.0198262, 5359, 17.1177, 0.0198262, 16727, 36.1987,0.0396524, 16727,36.1987, 0.0198262,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,146,1,32,146,102,16,32,43,6,71,104,1.46479,39,16,16,1.46479,10,1.73205,1.46479,5,1.41421,17,0,634,0,0,0,1,102,fdss-2, True

grounded-strips-flashfill,grounded-strips-add-paren-3-20062018203443,2,1,0,1457,1,65,2,11580,0,1,31579,12901,0,12901,31212,0,6606,0,1431,0,2868,553,1106,10818,83045,1431,2, 20619, 125737, 0.069402, 6.09811, 87.8665, 0.00139762, 1309, 14.4088, 62.5009, 1159, 14.4088, 49.306, 16426, 87.8665, 667.987,4884, 87.8665, 319.081, 1309, 0.914745, 34.5914, 4884, 3.45073, 129.071, 15724, 10.9881, 415.52, 4884, 3.45073,129.071,2868, 16744, 92729, 0.180569, 0.171285, 1, 1204, 5.84649, 0, 1204, 5.84649, 0, 6677, 21.4568,0.118875, 6677,21.4568, 0,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,132,1,28,132,24,1,14,14,9,28,52,1.85714,20,1,7,1.85714,8,1.73205,1.85714,21,4,?,?,?,?,?,?,?,24,fdss-2, True
grounded-strips-flashfill,grounded-strips-add-paren-4-20062018203620,2,1,0,2018,1,88,2,16596,0,1,45187,18478,0,18478,44843,0,8886,0,1989,0,3984,785,1570,15558,119587,1989,2, 30176, 197383, 0.0659133, 6.54106, 99.2373, 0.00100553, 1801, 15.1714, 73.9042, 1579, 15.1714, 58.6128, 24250, 99.2373, 841.069,6696, 99.2373, 397.431, 1801, 0.90548, 40.3726, 6696, 3.39367, 150.107, 23284, 11.7064, 521.953, 6696, 3.39367,150.107,3984, 22840, 144023, 0.158586, 0.174431, 1, 1978, 5.73873, 0, 1978, 5.73873, 0, 10697, 21.0654,0.10085, 10697,21.0654, 0,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,252,1,23,252,28,1,19,18,10,37,69,1.86486,27,1,9,1.86486,10,2,1.86486,28,4.69042,?,?,?,?,?,?,?,28,fdss-2, True
grounded-strips-flashfill,grounded-strips-add-paren-5-20062018203658,2,1,0,2745,1,118,2,26562,0,1,71173,29123,0,29123,70715,0,14796,0,2708,0,5423,1079,2168,23856,178719,2708,2, 47498, 413683, 0.0570129, 8.70948, 152.763, 0.000738552, 2443, 17.5399, 88.6759, 2142, 17.5399, 70.7894, 34000, 152.763, 1067.73,9984, 152.763, 601.664, 2443, 0.902142, 46.9374, 9984, 3.70679, 191.825, 32686, 12.0702, 627.997, 9984, 3.70679,191.825,5423, 35626, 341093, 0.104447, 0.15222, 1, 2614, 6.57509, 0, 2614, 6.57509, 0, 14054, 23.8686,0.0864426, 14054,23.8686, 0,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,864,1,22,864,37,1,28,23,13,53,117,2.20755,37,1,15,2.20755,16,3,2.20755,39,5.65685,?,?,?,?,?,?,?,36,fdss-2, True
flashfill,add-paren-3-20062018203527,5,9,25,153,1,24,1,378,0,1,3187,18433,9924,28357,191018,0,4644,0,1622,0,3252,58,119,16686,224916,1621,1, 17100, 317457, 0.0947953, 18.5647, 195.84, 0.000616903, 1620, 10.5157, 68.6907, 1395, 10.5157, 44.1843, 66118, 195.84, 2045.82,9990, 118.869, 512.723, 0, 0, 0, 60, 0.0370142, 1.48979, 0, 0, 0, 60, 0.0370142,1.48979,3250, 14308, 88075, 0.162452, 0.227146, 1, 2818, 4.40705, 0.0744666, 2818, 4.40705, 0.0744666, 12691, 19.8395,0.3351, 12691,19.8395, 0.0744666,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,864,1,22,864,37,1,28,23,13,68,176,2.58824,46,1,21,2.58824,22,4.24264,2.58824,49,6.40312,?,?,?,?,?,?,?,36,fdss-2, True
flashfill,add-paren-7-20062018203734,5,9,29,154,1,32,1,390,0,1,3325,24909,12222,37131,335188,0,6888,0,2163,0,4335,59,124,22602,466173,2162,1, 23778, 669249, 0.0909244, 28.1457, 309.551, 0.000462535, 2161, 10.9695, 80.1744, 1887, 10.9695, 51.4006, 112606, 309.551, 3323.91,13434, 126.834, 604.033, 0, 0, 0, 60, 0.0277521, 1.2901, 0, 0, 0, 60, 0.0277521,1.2901,4333, 19996, 131995, 0.151491, 0.216693, 1, 3802, 4.61847, 0.06449, 3802, 4.61847, 0.06449, 17119, 20.7938,0.290205, 17119,20.7938, 0.06449,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,864,1,22,864,37,1,28,23,13,87,234,2.68966,58,1,28,2.68966,29,4.79583,2.68966,62,7.2111,?,?,?,?,?,?,?,36,fdss-2, True
grounded-strips-flashfill,grounded-strips-extract-minutes-20062018203920,2,1,0,2781,1,116,2,26712,0,1,72031,29345,0,29345,71667,0,15270,0,2752,0,5510,1051,2102,25326,187010,2752,2, 50893, 431857, 0.0540742, 8.48559, 156.925, 0.000726744, 2489, 18.4931, 89.3536, 2223, 18.4931, 73.0665, 32458, 156.925, 1024.63,10302, 156.925, 600.931, 2489, 0.904433, 47.4375, 10302, 3.75872, 196.346, 31084, 11.2951, 592.426, 10302, 3.75872,196.346,5510, 40684, 370901, 0.10969, 0.135434, 1, 2788, 7.38966, 0, 2788, 7.38966, 0, 15341, 26.9715,0.0857493, 15341,26.9715, 0,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,51,1,14,51,24,1,9,11,7,21,36,1.71429,15,1,5,1.71429,6,1,1.71429,16,3.4641,?,?,?,?,?,?,?,22,fdss-2, True
grounded-strips-flashfill,grounded-strips-extract-minutes-20062018203928,2,1,0,3392,1,138,2,30528,0,1,83143,33772,0,33772,82801,0,16494,0,3365,0,6736,1335,2670,28878,218805,3365,2, 59932, 462949, 0.056147, 7.72457, 137.578, 0.000594354, 3041, 17.8104, 98.1359, 2634, 17.8104, 78.3617, 42202, 137.578, 1159.44,11694, 137.578, 600.144, 3041, 0.903715, 52.4155, 11694, 3.48767, 201.562, 40564, 12.0547, 699.171, 11694, 3.48767,201.562,6736, 43348, 371249, 0.116763, 0.155394, 1, 3328, 6.43933, 0, 3328, 6.43933, 0, 18311, 23.5956,0.0775516, 18311,23.5956, 0,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,66,1,12,66,18,1,10,10,8,22,38,1.72727,16,1,5,1.72727,6,1,1.72727,17,3.60555,?,?,?,?,?,?,?,20,fdss-2, True
grounded-strips-flashfill,grounded-strips-extract-minutes-20062018203947,2,1,0,3465,1,142,2,35838,0,1,96121,39107,0,39107,95639,0,20724,0,3430,0,6867,1351,2711,32544,240138,3430,2, 66037, 675373, 0.0519406, 10.2272, 196.902, 0.00058309, 3101, 19.2528, 101.183, 2718, 19.2528, 81.1041, 42592, 196.902, 1258.92,13188, 196.902, 797.986, 3101, 0.904082, 52.9409, 13188, 3.85714, 225.149, 40906, 11.9259, 698.356, 13188, 3.85714,225.149,6867, 51082, 591407, 0.0863737, 0.134431, 1, 3622, 7.44412, 0, 3622, 7.44412, 0, 19928, 27.1256,0.0768137, 19928,27.1256, 0,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,81,1,11,81,24,1,8,12,8,18,41,2.27778,11,1,6,2.27778,7,1.41421,2.27778,13,3.31662,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,extract-minutes-20062018204016,5,9,25,153,1,32,1,378,0,1,3259,18677,10134,28811,199421,0,6054,0,1666,0,3340,58,119,16878,224142,1665,1, 17087, 311385, 0.0974425, 18.2235, 187.018, 0.000600601, 1664, 10.2348, 68.8691, 1395, 10.2348, 44.0912, 67882, 187.018, 2065.15,9990, 115.018, 509.522, 0, 0, 0, 36, 0.0216216, 0.881993, 0, 0, 0, 36, 0.0216216,0.881993,3338, 15988, 88333, 0.180997, 0.208782, 1, 2818, 4.7951, 0.0734773, 2818, 4.7951, 0.0734773, 12691, 21.583,0.330648, 12691,21.583, 0.0734773,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,81,1,11,81,24,1,8,12,8,28,68,2.42857,18,1,9,2.42857,10,2.23607,2.42857,21,4.24264,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,extract-minutes-20062018204050,5,9,25,154,1,32,1,390,0,1,3445,18699,10194,28893,203585,0,6924,0,1669,0,3347,59,124,16890,226521,1668,1, 17216, 319005, 0.0968866, 18.5296, 191.25, 0.00059952, 1667, 10.2938, 68.9496, 1395, 10.2938, 44.3566, 69118, 191.25, 2093.61,9990, 119.358, 512.019, 0, 0, 0, 36, 0.0215827, 0.8812, 0, 0, 0, 36, 0.0215827,0.8812,3345, 17224, 97153, 0.177287, 0.194206, 1, 2818, 5.15536, 0.0734113, 2818, 5.15536, 0.0734113, 12691, 23.2039,0.330351, 12691,23.2039, 0.0734113,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,81,1,11,81,24,1,8,12,8,31,83,2.67742,18,1,12,2.67742,13,2.64575,2.67742,22,4.3589,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,first-last-initial-3-3-20062018204314,5,9,21,180,1,35,1,462,0,1,3732,22132,11452,33584,140915,0,2737,0,1644,0,3316,72,165,20356,438564,1642,1, 15233, 617881, 0.107792, 40.562, 376.298, 0.000609013, 1641, 9.22046, 65.8917, 1466, 9.22046, 42.0945, 106377, 376.298, 3780.89,10654, 125.338, 541.647, 0, 0, 0, 70, 0.0426309, 1.72695, 0, 0, 0, 70, 0.0426309,1.72695,3312, 12129, 66776, 0.181637, 0.273065, 1, 2952, 3.65672, 0.0369948, 2966, 3.67377, 0.0369948, 13296, 16.4481,0.160311, 13359,16.5248, 0.0369948,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,81,1,11,81,24,1,8,12,8,39,77,1.97436,27,1,11,1.97436,12,2.44949,1.97436,28,4.58258,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,first-last-initial-4-4-20062018204401,5,9,30,180,1,39,1,462,0,1,3732,49555,19509,69064,560722,0,3801,0,3562,0,7152,72,165,45836,3424841,3560,1, 31434, 4751675, 0.113253, 151.164, 1334.74, 0.000280899, 3559, 8.8014, 97.1902, 3286, 8.8014, 61.3595, 546537, 1334.74, 17630,23394, 125.876, 829.972, 0, 0, 0, 70, 0.0196629, 1.17304, 0, 0, 0, 70, 0.0196629,1.17304,7148, 22741, 124960, 0.181986, 0.314322, 1, 6592, 3.17706, 0.025133, 6606, 3.18493, 0.025133, 29676, 14.2873,0.10891, 29739,14.3227, 0.025133,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,81,1,11,81,24,1,8,12,8,48,99,2.0625,33,1,14,2.0625,15,3.16228,2.0625,34,5.09902,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,first-last-initial-4-4-20062018204401,5,9,30,180,1,39,1,462,0,1,3732,49555,19509,69064,560722,0,3801,0,3562,0,7152,72,165,45836,3424841,3560,1, 31434, 4751675, 0.113253, 151.164, 1334.74, 0.000280899, 3559, 8.8014, 97.1902, 3286, 8.8014, 61.3595, 546537, 1334.74, 17630,23394, 125.876, 829.972, 0, 0, 0, 70, 0.0196629, 1.17304, 0, 0, 0, 70, 0.0196629,1.17304,7148, 22741, 124960, 0.181986, 0.314322, 1, 6592, 3.17706, 0.025133, 6606, 3.18493, 0.025133, 29676, 14.2873,0.10891, 29739,14.3227, 0.025133,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,81,1,11,81,24,1,8,12,8,48,99,2.0625,33,1,14,2.0625,15,3.16228,2.0625,34,5.09902,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,first-last-initial-4-4-20062018204401,5,9,30,180,1,39,1,462,0,1,3732,49555,19509,69064,560722,0,3801,0,3562,0,7152,72,165,45836,3424841,3560,1, 31434, 4751675, 0.113253, 151.164, 1334.74, 0.000280899, 3559, 8.8014, 97.1902, 3286, 8.8014, 61.3595, 546537, 1334.74, 17630,23394, 125.876, 829.972, 0, 0, 0, 70, 0.0196629, 1.17304, 0, 0, 0, 70, 0.0196629,1.17304,7148, 22741, 124960, 0.181986, 0.314322, 1, 6592, 3.17706, 0.025133, 6606, 3.18493, 0.025133, 29676, 14.2873,0.10891, 29739,14.3227, 0.025133,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,81,1,11,81,24,1,8,12,8,48,99,2.0625,33,1,14,2.0625,15,3.16228,2.0625,34,5.09902,?,?,?,?,?,?,?,21,fdss-2, True
flashfill,first-last-initial-4-4-20062018204401,5,9,30,180,1,39,1,462,0,1,3732,49555,19509,69064,560722,0,3801,0,3562,0,7152,72,165,45836,3424841,3560,1, 31434, 4751675, 0.113253, 151.164, 1334.74, 0.000280899, 3559, 8.8014, 97.1902, 3286, 8.8014, 61.3595, 546537, 1334.74, 17630,23394, 125.876, 829.972, 0, 0, 0, 70, 0.0196629, 1.17304, 0, 0, 0, 70, 0.0196629,1.17304,7148, 22741, 124960, 0.181986, 0.314322, 1, 6592, 3.17706, 0.025133, 6606, 3.18493, 0.025133, 29676, 14.2873,0.10891, 29739,14.3227, 0.025133,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,81,1,11,81,24,1,8,12,8,48,99,2.0625,33,1,14,2.0625,15,3.16228,2.0625,34,5.09902,?,?,?,?,?,?,?,21,fdss-2, True
grounded-strips-flashfill,grounded-strips-initials-3-3-20062018204650,2,1,0,2580,1,123,2,21435,0,1,57336,23560,0,23560,55999,0,10010,0,2533,0,5071,1114,2228,19935,150097,2533,2, 42554, 288984, 0.0595244, 6.79099, 114.088, 0.000789578, 2281, 16.7998, 85.1831, 1815, 16.7998, 63.3736, 29668, 114.088, 929.985,9530, 114.088, 484.114, 2281, 0.900513, 45.3129, 7870, 3.12475, 156.343, 28578, 11.2823, 567.713, 7870, 3.12475,156.343,5071, 27408, 223717, 0.122512, 0.185019, 1, 1763, 5.40834, 0.00993072, 1763, 5.40834, 0.00993072, 9482, 19.5976,0.0397229, 9482,19.5976, 0.00993072,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,69,1,21,69,21,1,9,10,7,22,42,1.90909,15,1,6,1.90909,7,1.41421,1.90909,16,3.4641,?,?,?,?,?,?,?,21,fdss-2, True
